seed,turn,seat,hp,mp,energy,foe_hp,foe_mp,foe_energy,dist,shrink,my_ac,foe_ac,my_nade,foe_nade,outcome
770061,10,A,100,40,90,100,75,100,7,0,5,3,1,1,1
770061,10,B,100,75,100,100,40,90,7,0,3,5,1,1,-1
770061,11,A,100,40,100,100,65,75,7,1,1,5,1,1,1
770061,11,B,100,65,75,100,40,100,7,1,5,1,1,1,-1
770061,12,A,100,40,85,100,65,80,4,1,3,1,1,1,1
770061,12,B,100,65,80,100,40,85,4,1,1,3,1,1,-1
770061,13,A,100,40,100,100,65,55,4,1,3,3,1,1,1
770061,13,B,100,65,55,100,40,100,4,1,3,3,1,1,-1
770061,14,A,100,40,85,100,65,55,2,1,5,4,1,1,1
770061,14,B,100,65,55,100,40,85,2,1,4,5,1,1,-1
770061,15,A,100,40,80,100,65,40,2,1,1,0,1,1,1
770061,15,B,100,65,40,100,40,80,2,1,0,1,1,1,-1
770061,16,A,100,40,40,100,65,25,2,1,3,1,1,1,1
770061,16,B,100,65,25,100,40,40,2,1,1,3,1,1,-1
770061,17,A,75,0,40,75,25,15,2,1,5,2,0,1,1
770061,17,B,75,25,15,75,0,40,2,1,2,5,1,0,-1
770061,18,A,75,0,65,75,25,10,2,1,0,3,0,1,1
770061,18,B,75,25,10,75,0,65,2,1,3,0,1,0,-1
770061,19,A,75,0,20,60,25,10,1,1,2,4,0,1,1
770061,19,B,60,25,10,75,0,20,1,1,4,2,1,0,-1
770061,20,A,75,0,10,45,15,40,1,1,3,0,0,0,1
770061,20,B,45,15,40,75,0,10,1,1,0,3,0,0,-1
770061,21,A,37,0,20,45,15,10,1,2,4,2,0,0,1
770061,21,B,45,15,10,37,0,20,1,2,2,4,0,0,-1
770061,22,A,37,0,10,30,5,20,1,2,5,3,0,0,1
770061,22,B,30,5,20,37,0,10,1,2,3,5,0,0,-1
770061,23,A,37,0,30,30,5,5,2,2,5,5,0,0,1
770061,23,B,30,5,5,37,0,30,2,2,5,5,0,0,-1
770061,24,A,52,15,60,30,5,25,2,2,0,5,0,0,1
770061,24,B,30,5,25,52,15,60,2,2,5,0,0,0,-1
770061,25,A,52,15,70,30,5,65,1,2,1,0,0,0,1
770061,25,B,30,5,65,52,15,70,1,2,0,1,0,0,-1
770061,26,A,37,5,55,7,5,55,1,2,3,1,0,0,1
770061,26,B,7,5,55,37,5,55,1,2,1,3,0,0,-1
770062,1,A,100,100,100,100,100,100,5,0,0,0,1,1,-1
770062,1,B,100,100,100,100,100,100,5,0,0,0,1,1,1
770062,2,A,100,60,80,100,100,90,7,0,2,1,1,1,-1
770062,2,B,100,100,90,100,60,80,7,0,1,2,1,1,1
770062,3,A,100,60,100,100,60,100,9,0,2,2,1,1,-1
770062,3,B,100,60,100,100,60,100,9,0,2,2,1,1,1
770062,4,A,100,75,100,100,60,95,8,0,3,3,1,1,-1
770062,4,B,100,60,95,100,75,100,8,0,3,3,1,1,1
770062,5,A,100,75,70,100,50,100,6,0,5,4,1,1,-1
770062,5,B,100,50,100,100,75,70,6,0,4,5,1,1,1
770062,6,A,100,75,90,100,50,100,6,0,5,5,1,1,-1
770062,6,B,100,50,100,100,75,90,6,0,5,5,1,1,1
770062,7,A,100,75,100,100,65,100,6,0,5,0,1,1,-1
770062,7,B,100,65,100,100,75,100,6,0,0,5,1,1,1
770062,8,A,100,75,100,100,55,100,5,0,0,1,1,1,-1
770062,8,B,100,55,100,100,75,100,5,0,1,0,1,1,1
770062,9,A,100,75,70,100,70,100,3,0,2,2,1,1,-1
770062,9,B,100,70,100,100,75,70,3,0,2,2,1,1,1
770062,10,A,100,75,80,100,70,90,4,0,3,3,1,1,-1
770062,10,B,100,70,90,100,75,80,4,0,3,3,1,1,1
770062,11,A,100,75,100,100,70,90,3,1,3,4,1,1,-1
770062,11,B,100,70,90,100,75,100,3,1,4,3,1,1,1
770062,12,A,100,90,100,100,70,80,5,1,4,0,1,1,-1
770062,12,B,100,70,80,100,90,100,5,1,0,4,1,1,1
770062,13,A,100,90,85,100,70,100,6,1,5,0,1,1,-1
770062,13,B,100,70,100,100,90,85,6,1,0,5,1,1,1
770062,14,A,100,90,100,100,60,100,6,1,5,1,1,1,-1
770062,14,B,100,60,100,100,90,100,6,1,1,5,1,1,1
770062,15,A,100,90,100,100,75,100,5,1,0,2,1,1,-1
770062,15,B,100,75,100,100,90,100,5,1,2,0,1,1,1
770062,16,A,100,50,85,100,75,95,4,1,2,3,1,1,-1
770062,16,B,100,75,95,100,50,85,4,1,3,2,1,1,1
770062,17,A,100,50,55,100,90,95,4,1,4,4,1,1,-1
770062,17,B,100,90,95,100,50,55,4,1,4,4,1,1,1
770062,18,A,100,50,65,100,90,85,3,1,5,5,1,1,-1
770062,18,B,100,90,85,100,50,65,3,1,5,5,1,1,1
770062,19,A,100,50,90,100,90,80,2,1,0,1,1,1,-1
770062,19,B,100,90,80,100,50,90,2,1,1,0,1,1,1
770062,20,A,85,50,70,100,60,90,3,1,2,2,1,1,-1
770062,20,B,100,60,90,85,50,70,3,1,2,2,1,1,1
770062,21,A,85,40,50,100,60,100,4,2,4,2,1,1,-1
770062,21,B,100,60,100,85,40,50,4,2,2,4,1,1,1
770062,22,A,96,51,50,100,20,100,4,2,5,4,1,1,-1
770062,22,B,100,20,100,96,51,50,4,2,4,5,1,1,1
770062,23,A,96,51,75,100,20,100,1,2,0,0,1,1,-1
770062,23,B,100,20,100,96,51,75,1,2,0,0,1,1,1
770062,24,A,96,11,60,60,20,80,2,2,2,2,1,1,-1
770062,24,B,60,20,80,96,11,60,2,2,2,2,1,1,1
770062,25,A,96,11,20,60,20,65,3,2,4,4,1,0,-1
770062,25,B,60,20,65,96,11,20,3,2,4,4,0,1,1
770062,26,A,96,1,30,72,32,65,2,2,0,5,1,0,-1
770062,26,B,72,32,65,96,1,30,2,2,5,0,0,1,1
770062,27,A,96,1,40,72,22,80,3,2,1,1,0,0,-1
770062,27,B,72,22,80,96,1,40,3,2,1,1,0,0,1
770062,28,A,96,1,30,72,22,40,3,2,2,3,0,0,-1
770062,28,B,72,22,40,96,1,30,3,2,3,2,0,0,1
770062,29,A,96,1,25,87,37,40,4,2,3,4,0,0,-1
770062,29,B,87,37,40,96,1,25,4,2,4,3,0,0,1
770062,30,A,100,16,25,87,37,50,2,2,4,0,0,0,-1
770062,30,B,87,37,50,100,16,25,2,2,0,4,0,0,1
770062,31,A,100,16,40,87,37,35,2,2,0,1,0,0,-1
770062,31,B,87,37,35,100,16,40,2,2,1,0,0,0,1
770062,32,A,85,6,40,87,7,15,1,2,2,3,0,0,-1
770062,32,B,87,7,15,85,6,40,1,2,3,2,0,0,1
770062,33,A,85,6,10,57,7,35,1,2,4,3,0,0,-1
770062,33,B,57,7,35,85,6,10,1,2,3,4,0,0,1
770062,34,A,70,6,10,57,7,25,1,2,5,4,0,0,-1
770062,34,B,57,7,25,70,6,10,1,2,4,5,0,0,1
770062,35,A,70,6,30,72,22,25,1,2,5,5,0,0,-1
770062,35,B,72,22,25,70,6,30,1,2,5,5,0,0,1
770062,36,A,55,6,50,57,22,45,1,2,0,0,0,0,-1
770062,36,B,57,22,45,55,6,50,1,2,0,0,0,0,1
770062,37,A,55,6,40,57,22,40,1,2,1,1,0,0,-1
770062,37,B,57,22,40,55,6,40,1,2,1,1,0,0,1
770062,38,A,40,6,30,42,12,25,1,2,2,3,0,0,-1
770062,38,B,42,12,25,40,6,30,1,2,3,2,0,0,1
770062,39,A,40,6,10,42,12,10,1,2,3,4,0,0,-1
770062,39,B,42,12,10,40,6,10,1,2,4,3,0,0,1
770062,40,A,55,21,10,57,27,10,1,2,4,5,0,0,-1
770062,40,B,57,27,10,55,21,10,1,2,5,4,0,0,1
770062,41,A,55,21,30,72,42,40,1,2,4,0,0,0,-1
770062,41,B,72,42,40,55,21,30,1,2,0,4,0,0,1
770062,42,A,40,11,40,72,42,30,2,2,0,1,0,0,-1
770062,42,B,72,42,30,40,11,40,2,2,1,0,0,0,1
770062,43,A,40,11,60,87,57,30,2,2,0,2,0,0,-1
770062,43,B,87,57,30,40,11,60,2,2,2,0,0,0,1
770062,44,A,40,1,45,99,69,30,3,2,2,3,0,0,-1
770062,44,B,99,69,30,40,1,45,3,2,3,2,0,0,1
770062,45,A,55,16,45,100,84,30,3,2,3,4,0,0,-1
770062,45,B,100,84,30,55,16,45,3,2,4,3,0,0,1
770062,46,A,40,16,25,100,54,45,2,2,5,0,0,0,-1
770062,46,B,100,54,45,40,16,25,2,2,0,5,0,0,1
770062,47,A,40,16,40,100,54,35,2,2,1,1,0,0,-1
770062,47,B,100,54,35,40,16,40,2,2,1,1,0,0,1
770062,48,A,25,16,0,70,14,35,1,2,3,3,0,0,-1
770062,48,B,70,14,35,25,16,0,1,2,3,3,0,0,1
770063,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0
770063,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0
770063,2,A,100,90,100,100,100,90,6,0,1,1,1,1,0
770063,2,B,100,100,90,100,90,100,6,0,1,1,1,1,0
770063,3,A,100,50,100,100,90,100,8,0,2,2,1,1,0
770063,3,B,100,90,100,100,50,100,8,0,2,2,1,1,0
770063,4,A,100,50,70,100,50,100,6,0,4,3,1,1,0
770063,4,B,100,50,100,100,50,70,6,0,3,4,1,1,0
770063,5,A,100,50,90,100,65,100,6,0,4,4,1,1,0
770063,5,B,100,65,100,100,50,90,6,0,4,4,1,1,0
770063,6,A,100,65,90,100,65,100,8,0,5,0,1,1,0
770063,6,B,100,65,100,100,65,90,8,0,0,5,1,1,0
770063,7,A,100,65,100,100,55,100,7,0,0,1,1,1,0
770063,7,B,100,55,100,100,65,100,7,0,1,0,1,1,0
770063,8,A,100,55,100,100,55,95,8,0,1,2,1,1,0
770063,8,B,100,55,95,100,55,100,8,0,2,1,1,1,0
770063,9,A,100,55,100,100,70,95,7,0,2,3,1,1,0
770063,9,B,100,70,95,100,55,100,7,0,3,2,1,1,0
770063,10,A,100,55,100,100,70,75,8,0,3,5,1,1,0
770063,10,B,100,70,75,100,55,100,8,0,5,3,1,1,0
770063,11,A,100,55,95,100,70,95,9,1,4,5,1,1,0
770063,11,B,100,70,95,100,55,95,9,1,5,4,1,1,0
770063,12,A,100,55,85,100,60,100,6,1,0,1,1,1,0
770063,12,B,100,60,100,100,55,85,6,1,1,0,1,1,0
770063,13,A,100,55,50,100,60,95,5,1,2,2,1,1,0
770063,13,B,100,60,95,100,55,50,5,1,2,2,1,1,0
770063,14,A,100,45,60,100,73,95,5,1,3,3,1,1,0
770063,14,B,100,73,95,100,45,60,5,1,3,3,1,1,0
770063,15,A,100,45,80,100,73,65,7,1,3,5,1,1,0
770063,15,B,100,73,65,100,45,80,7,1,5,3,1,1,0
770063,16,A,100,45,100,100,33,80,4,1,3,1,1,1,0
770063,16,B,100,33,80,100,45,100,4,1,1,3,1,1,0
770063,17,A,100,45,85,100,33,100,3,1,5,1,1,1,0
770063,17,B,100,33,100,100,45,85,3,1,1,5,1,1,0
770063,18,A,100,45,80,100,33,60,3,1,1,3,1,1,0
770063,18,B,100,33,60,100,45,80,3,1,3,1,1,1,0
770063,19,A,100,45,65,100,33,20,4,1,3,5,1,1,0
770063,19,B,100,33,20,100,45,65,4,1,5,3,1,1,0
770063,20,A,100,35,75,100,33,60,4,1,4,0,1,1,0
770063,20,B,100,33,60,100,35,75,4,1,0,4,1,1,0
770063,21,A,100,35,95,80,33,80,3,2,4,0,1,1,0
770063,21,B,80,33,80,100,35,95,3,2,0,4,1,1,0
770063,22,A,100,35,100,80,33,40,3,2,0,2,1,1,0
770063,22,B,80,33,40,100,35,100,3,2,2,0,1,1,0
770063,23,A,100,5,85,65,33,40,2,2,2,3,1,1,0
770063,23,B,65,33,40,100,5,85,2,2,3,2,1,1,0
770063,24,A,85,5,65,50,3,40,1,2,4,5,1,1,0
770063,24,B,50,3,40,85,5,65,1,2,5,4,1,1,0
770063,25,A,85,5,50,50,3,65,2,2,0,0,1,1,0
770063,25,B,50,3,65,85,5,50,2,2,0,0,1,1,0
770063,26,A,70,5,30,50,3,30,1,2,2,2,1,1,0
770063,26,B,50,3,30,70,5,30,1,2,2,2,1,1,0
770063,27,A,55,5,10,35,3,10,1,2,4,3,0,1,0
770063,27,B,35,3,10,55,5,10,1,2,3,4,1,0,0
770063,28,A,55,5,10,35,3,20,1,2,4,4,0,0,0
770063,28,B,35,3,20,55,5,10,1,2,4,4,0,0,0
770063,29,A,40,5,10,35,3,10,1,2,5,5,0,0,0
770063,29,B,35,3,10,40,5,10,1,2,5,5,0,0,0
770063,30,A,40,5,30,35,3,30,1,2,5,5,0,0,0
770063,30,B,35,3,30,40,5,30,1,2,5,5,0,0,0
770063,31,A,25,5,50,20,3,50,1,2,0,0,0,0,0
770063,31,B,20,3,50,25,5,50,1,2,0,0,0,0,0
770064,1,A,100,100,100,100,100,100,5,0,0,0,1,1,1
770064,1,B,100,100,100,100,100,100,5,0,0,0,1,1,-1
770064,2,A,100,60,80,100,50,100,8,0,2,2,1,1,1
770064,2,B,100,50,100,100,60,80,8,0,2,2,1,1,-1
770064,3,A,100,60,100,100,65,100,8,0,2,3,1,1,1
770064,3,B,100,65,100,100,60,100,8,0,3,2,1,1,-1
770064,4,A,100,75,100,100,65,95,9,0,3,4,1,1,1
770064,4,B,100,65,95,100,75,100,9,0,4,3,1,1,-1
770064,5,A,100,65,85,100,65,90,9,0,5,5,1,1,1
770064,5,B,100,65,90,100,65,85,9,0,5,5,1,1,-1
770064,6,A,100,65,100,100,65,90,6,0,0,1,1,1,1
770064,6,B,100,65,90,100,65,100,6,0,1,0,1,1,-1
770064,7,A,100,65,95,100,25,100,9,0,1,2,1,1,1
770064,7,B,100,25,100,100,65,95,9,0,2,1,1,1,-1
770064,8,A,100,55,100,100,38,100,9,0,2,3,1,1,1
770064,8,B,100,38,100,100,55,100,9,0,3,2,1,1,-1
770064,9,A,100,70,100,100,53,100,9,0,3,4,1,1,1
770064,9,B,100,53,100,100,70,100,9,0,4,3,1,1,-1
770064,10,A,100,85,100,100,53,100,7,0,4,0,1,1,1
770064,10,B,100,53,100,100,85,100,7,0,0,4,1,1,-1
770064,11,A,100,85,100,100,53,85,6,1,5,2,1,1,1
770064,11,B,100,53,85,100,85,100,6,1,2,5,1,1,-1
770064,12,A,100,75,100,100,53,50,5,1,1,4,1,1,1
770064,12,B,100,53,50,100,75,100,5,1,4,1,1,1,-1
770064,13,A,100,75,70,100,53,70,3,1,3,4,1,1,1
770064,13,B,100,53,70,100,75,70,3,1,4,3,1,1,-1
770064,14,A,100,75,65,100,53,55,6,1,4,0,1,1,1
770064,14,B,100,53,55,100,75,65,6,1,0,4,1,1,-1
770064,15,A,100,35,80,100,43,65,5,1,0,1,1,1,1
770064,15,B,100,43,65,100,35,80,5,1,1,0,1,1,-1
770064,16,A,100,50,80,100,43,85,5,1,1,1,1,1,1
770064,16,B,100,43,85,100,50,80,5,1,1,1,1,1,-1
770064,17,A,100,50,40,100,43,75,2,1,3,3,1,1,1
770064,17,B,100,43,75,100,50,40,2,1,3,3,1,1,-1
770064,18,A,100,50,20,100,43,70,3,1,4,4,1,1,1
770064,18,B,100,43,70,100,50,20,3,1,4,4,1,1,-1
770064,19,A,100,40,30,100,43,60,2,1,5,5,1,1,1
770064,19,B,100,43,60,100,40,30,2,1,5,5,1,1,-1
770064,20,A,100,55,60,100,43,80,3,1,0,0,1,1,1
770064,20,B,100,43,80,100,55,60,3,1,0,0,1,1,-1
770064,21,A,80,55,55,100,3,60,3,2,1,2,1,1,1
770064,21,B,100,3,60,80,55,55,3,2,2,1,1,1,-1
770064,22,A,80,55,75,100,3,80,3,2,1,2,1,1,1
770064,22,B,100,3,80,80,55,75,3,2,2,1,1,1,-1
770064,23,A,80,55,55,100,3,30,3,2,3,4,0,1,1
770064,23,B,100,3,30,80,55,55,3,2,4,3,1,0,-1
770064,24,A,80,55,15,100,3,50,3,2,5,4,0,1,1
770064,24,B,100,3,50,80,55,15,3,2,4,5,1,0,-1
770064,25,A,95,70,45,100,3,50,1,2,0,0,0,1,1
770064,25,B,100,3,50,95,70,45,1,2,0,0,1,0,-1
770064,26,A,80,30,45,75,3,30,1,2,2,2,0,1,1
770064,26,B,75,3,30,80,30,45,1,2,2,2,1,0,-1
770064,27,A,65,30,0,45,3,10,1,2,4,4,0,0,1
770064,27,B,45,3,10,65,30,0,1,2,4,4,0,0,-1
770064,28,A,65,0,10,30,3,30,1,2,5,4,0,0,1
770064,28,B,30,3,30,65,0,10,1,2,4,5,0,0,-1
770064,29,A,65,0,30,30,3,40,2,2,5,0,0,0,1
770064,29,B,30,3,40,65,0,30,2,2,0,5,0,0,-1
770064,30,A,42,0,60,30,3,0,1,2,0,2,0,0,1
770064,30,B,30,3,0,42,0,60,1,2,2,0,0,0,-1
770065,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0
770065,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0
770065,2,A,100,90,100,100,60,100,7,0,1,1,1,1,0
770065,2,B,100,60,100,100,90,100,7,0,1,1,1,1,0
770065,3,A,100,90,95,100,75,100,8,0,2,2,1,1,0
770065,3,B,100,75,100,100,90,95,8,0,2,2,1,1,0
770065,4,A,100,80,100,100,65,100,8,0,3,3,1,1,0
770065,4,B,100,65,100,100,80,100,8,0,3,3,1,1,0
770065,5,A,100,80,80,100,80,100,6,0,5,4,1,1,0
770065,5,B,100,80,100,100,80,80,6,0,4,5,1,1,0
770065,6,A,100,80,100,100,80,100,6,0,0,5,1,1,0
770065,6,B,100,80,100,100,80,100,6,0,5,0,1,1,0
770065,7,A,100,80,90,100,70,100,8,0,1,1,1,1,0
770065,7,B,100,70,100,100,80,90,8,0,1,1,1,1,0
770065,8,A,100,70,100,100,70,95,7,0,2,2,1,1,0
770065,8,B,100,70,95,100,70,100,7,0,2,2,1,1,0
770065,9,A,100,70,75,100,70,95,6,0,4,3,1,1,0
770065,9,B,100,70,95,100,70,75,6,0,3,4,1,1,0
770065,10,A,100,70,95,100,70,100,6,0,4,3,1,1,0
770065,10,B,100,70,100,100,70,95,6,0,3,4,1,1,0
770065,11,A,100,70,95,100,60,100,6,1,0,4,1,1,0
770065,11,B,100,60,100,100,70,95,6,1,4,0,1,1,0
770065,12,A,100,60,100,100,60,100,4,1,1,0,1,1,0
770065,12,B,100,60,100,100,60,100,4,1,0,1,1,1,0
770065,13,A,100,60,75,100,60,90,3,1,3,1,1,1,0
770065,13,B,100,60,90,100,60,75,3,1,1,3,1,1,0
770065,14,A,100,60,60,100,60,60,4,1,5,3,1,1,0
770065,14,B,100,60,60,100,60,60,4,1,3,5,1,1,0
770065,15,A,100,50,100,100,50,60,4,1,0,5,1,1,0
770065,15,B,100,50,60,100,50,100,4,1,5,0,1,1,0
770065,16,A,100,65,100,100,50,80,4,1,1,5,1,1,0
770065,16,B,100,50,80,100,65,100,4,1,5,1,1,1,0
770065,17,A,100,65,70,100,65,100,4,1,3,0,1,1,0
770065,17,B,100,65,100,100,65,70,4,1,0,3,1,1,0
770065,18,A,100,65,90,100,55,100,4,1,3,1,1,1,0
770065,18,B,100,55,100,100,65,90,4,1,1,3,1,1,0
770065,19,A,100,55,100,100,68,100,4,1,4,2,1,1,0
770065,19,B,100,68,100,100,55,100,4,1,2,4,1,1,0
770065,20,A,100,55,100,100,28,90,2,1,0,4,1,1,0
770065,20,B,100,28,90,100,55,100,2,1,4,0,1,1,0
770065,21,A,100,55,75,100,28,95,4,2,2,0,1,1,0
770065,21,B,100,28,95,100,55,75,4,2,0,2,1,1,0
770065,22,A,100,55,60,100,41,95,3,2,4,1,1,1,0
770065,22,B,100,41,95,100,55,60,3,2,1,4,1,1,0
770065,23,A,100,55,80,100,41,90,4,2,4,2,1,1,0
770065,23,B,100,41,90,100,55,80,4,2,2,4,1,1,0
770065,24,A,100,55,65,100,41,70,5,2,0,4,1,1,0
770065,24,B,100,41,70,100,55,65,5,2,4,0,1,1,0
770065,25,A,100,45,75,100,41,60,4,2,1,5,1,1,0
770065,25,B,100,41,60,100,45,75,4,2,5,1,1,1,0
770065,26,A,100,45,70,100,41,80,4,2,2,0,1,1,0
770065,26,B,100,41,80,100,45,70,4,2,0,2,1,1,0
770065,27,A,100,45,35,100,41,100,3,2,4,0,1,1,0
770065,27,B,100,41,100,100,45,35,3,2,0,4,1,1,0
770065,28,A,100,45,25,100,41,80,2,2,5,2,1,0,0
770065,28,B,100,41,80,100,45,25,2,2,2,5,0,1,0
770065,29,A,100,5,65,100,41,45,2,2,0,4,1,0,0
770065,29,B,100,41,45,100,5,65,2,2,4,0,0,1,0
770065,30,A,100,5,60,100,41,40,2,2,1,5,1,0,0
770065,30,B,100,41,40,100,5,60,2,2,5,1,0,1,0
770065,31,A,65,5,40,100,11,55,2,2,3,1,1,0,0
770065,31,B,100,11,55,65,5,40,2,2,1,3,0,1,0
770065,32,A,65,5,0,100,11,35,5,2,5,3,1,0,0
770065,32,B,100,11,35,65,5,0,5,2,3,5,0,1,0
770065,33,A,80,20,30,100,11,0,3,2,0,5,1,0,0
770065,33,B,100,11,0,80,20,30,3,2,5,0,0,1,0
770065,34,A,95,35,30,100,11,20,3,2,1,5,1,0,0
770065,34,B,100,11,20,95,35,30,3,2,5,1,0,1,0
770065,35,A,95,35,15,100,1,35,3,2,3,1,1,0,0
770065,35,B,100,1,35,95,35,15,3,2,1,3,0,1,0
770065,36,A,95,35,35,100,16,35,3,2,3,2,1,0,0
770065,36,B,100,16,35,95,35,35,3,2,2,3,0,1,0
770065,37,A,100,48,35,100,16,20,4,2,4,4,1,0,0
770065,37,B,100,16,20,100,48,35,4,2,4,4,0,1,0
770065,38,A,100,8,65,100,16,0,1,2,0,5,0,0,0
770065,38,B,100,16,0,100,8,65,1,2,5,0,0,0,0
770065,39,A,100,8,25,70,6,30,1,2,2,1,0,0,0
770065,39,B,70,6,30,100,8,25,1,2,1,2,0,0,0
770065,40,A,85,8,10,70,6,0,2,2,3,3,0,0,0
770065,40,B,70,6,0,85,8,10,2,2,3,3,0,0,0
770065,41,A,85,8,30,85,21,0,2,2,3,4,0,0,0
770065,41,B,85,21,0,85,8,30,2,2,4,3,0,0,0
770065,42,A,98,21,30,85,11,10,2,2,4,5,0,0,0
770065,42,B,85,11,10,98,21,30,2,2,5,4,0,0,0
770065,43,A,98,21,25,100,26,40,1,2,5,0,0,0,0
770065,43,B,100,26,40,98,21,25,1,2,0,5,0,0,0
770065,44,A,98,21,45,100,26,40,1,2,0,1,0,0,0
770065,44,B,100,26,40,98,21,45,1,2,1,0,0,0,0
770065,45,A,98,21,40,100,16,25,1,2,1,3,0,0,0
770065,45,B,100,16,25,98,21,40,1,2,3,1,0,0,0
770065,46,A,83,21,0,70,16,20,1,2,3,4,0,0,0
770065,46,B,70,16,20,83,21,0,1,2,4,3,0,0,0
770065,47,A,83,21,20,70,6,35,2,2,3,0,0,0,0
770065,47,B,70,6,35,83,21,20,2,2,0,3,0,0,0
770065,48,A,83,21,0,83,19,35,3,2,5,1,0,0,0
770065,48,B,83,19,35,83,21,0,3,2,1,5,0,0,0
770065,49,A,96,34,30,83,19,20,4,2,0,3,0,0,0
770065,49,B,83,19,20,96,34,30,4,2,3,0,0,0,0
770065,50,A,96,34,50,98,34,20,4,2,0,4,0,0,0
770065,50,B,98,34,20,96,34,50,4,2,4,0,0,0,0
770065,51,A,100,49,50,100,49,20,4,2,1,5,0,0,0
770065,51,B,100,49,20,100,49,50,4,2,5,1,0,0,0
770065,52,A,100,49,35,100,49,40,3,2,3,5,0,0,0
770065,52,B,100,49,40,100,49,35,3,2,5,3,0,0,0
770065,53,A,100,49,25,100,49,50,3,2,4,1,0,0,0
770065,53,B,100,49,50,100,49,25,3,2,1,4,0,0,0
770065,54,A,100,49,35,100,49,40,3,2,0,2,0,0,0
770065,54,B,100,49,40,100,49,35,3,2,2,0,0,0,0
770065,55,A,100,49,30,100,49,60,2,2,1,2,0,0,0
770065,55,B,100,49,60,100,49,30,2,2,2,1,0,0,0
770065,56,A,100,49,40,100,49,80,2,2,2,2,0,0,0
770065,56,B,100,49,80,100,49,40,2,2,2,2,0,0,0
770065,57,A,100,49,30,100,39,90,3,2,3,3,0,0,0
770065,57,B,100,39,90,100,49,30,3,2,3,3,0,0,0
770065,58,A,100,64,30,100,39,55,3,2,4,5,0,0,0
770065,58,B,100,39,55,100,64,30,3,2,5,4,0,0,0
770065,59,A,100,14,60,75,39,60,3,2,0,1,0,0,0
770065,59,B,75,39,60,100,14,60,3,2,1,0,0,0,0
770065,60,A,100,14,80,75,39,45,4,2,0,3,0,0,0
770065,60,B,75,39,45,100,14,80,4,2,3,0,0,0,0
770065,61,A,100,14,70,75,39,10,3,2,2,5,0,0,0
770065,61,B,75,39,10,100,14,70,3,2,5,2,0,0,0
770065,62,A,100,14,45,90,54,40,3,2,4,0,0,0,0
770065,62,B,90,54,40,100,14,45,3,2,0,4,0,0,0
770065,63,A,100,14,65,90,14,40,5,2,4,2,0,0,0
770065,63,B,90,14,40,100,14,65,5,2,2,4,0,0,0
770065,64,A,100,14,85,100,29,40,5,2,4,3,0,0,0
770065,64,B,100,29,40,100,14,85,5,2,3,4,0,0,0
770065,65,A,100,14,95,100,29,10,3,2,5,5,0,0,0
770065,65,B,100,29,10,100,14,95,3,2,5,5,0,0,0
770065,66,A,100,14,100,100,42,40,4,2,1,0,0,0,0
770065,66,B,100,42,40,100,14,100,4,2,0,1,0,0,0
770065,67,A,100,29,100,100,42,60,4,2,2,0,0,0,0
770065,67,B,100,42,60,100,29,100,4,2,0,2,0,0,0
770065,68,A,100,29,95,100,2,60,5,2,3,2,0,0,0
770065,68,B,100,2,60,100,29,95,5,2,2,3,0,0,0
770065,69,A,100,29,100,100,2,50,4,2,4,3,0,0,0
770065,69,B,100,2,50,100,29,100,4,2,3,4,0,0,0
770065,70,A,100,29,95,100,17,50,4,2,0,4,0,0,0
770065,70,B,100,17,50,100,29,95,4,2,4,0,0,0,0
770065,71,A,100,44,95,100,17,40,4,2,1,0,0,0,0
770065,71,B,100,17,40,100,44,95,4,2,0,1,0,0,0
770065,72,A,100,34,95,100,24,40,4,2,3,1,0,0,0
770065,72,B,100,24,40,100,34,95,4,2,1,3,0,0,0
770065,73,A,100,34,70,100,24,60,2,2,5,1,0,0,0
770065,73,B,100,24,60,100,34,70,2,2,1,5,0,0,0
770065,74,A,100,49,100,100,24,80,2,2,0,1,0,0,0
770065,74,B,100,24,80,100,49,100,2,2,1,0,0,0,0
770065,75,A,100,39,100,100,37,80,2,2,1,2,0,0,0
770065,75,B,100,37,80,100,39,100,2,2,2,1,0,0,0
770065,76,A,100,39,90,100,37,100,3,2,2,2,0,0,0
770065,76,B,100,37,100,100,39,90,3,2,2,2,0,0,0
770065,77,A,100,54,90,100,52,100,3,2,3,3,0,0,0
770065,77,B,100,52,100,100,54,90,3,2,3,3,0,0,0
770065,78,A,100,44,100,100,65,100,3,2,4,4,0,0,0
770065,78,B,100,65,100,100,44,100,3,2,4,4,0,0,0
770065,79,A,100,56,100,100,55,100,4,2,5,0,0,0,0
770065,79,B,100,55,100,100,56,100,4,2,0,5,0,0,0
770065,80,A,100,56,100,100,55,95,4,2,0,1,0,0,0
770065,80,B,100,55,95,100,56,100,4,2,1,0,0,0,0
770066,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0
770066,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0
770066,2,A,100,60,85,100,60,100,7,0,2,1,1,1,0
770066,2,B,100,60,100,100,60,85,7,0,1,2,1,1,0
770066,3,A,100,73,85,100,50,100,7,0,3,2,1,1,0
770066,3,B,100,50,100,100,73,85,7,0,2,3,1,1,0
770066,4,A,100,63,75,100,50,95,5,0,5,3,1,1,0
