1910002,45,B,100,15,75,100,45,50,2,2,0,4,0,0,1,0,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,46,A,100,45,60,100,15,95,3,2,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,46,B,100,15,95,100,45,60,3,2,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,47,A,100,45,40,100,15,80,3,2,2,1,0,0,0,0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,47,B,100,15,80,100,45,40,3,2,1,2,0,0,0,0,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,48,A,100,45,60,100,30,80,3,2,2,2,0,0,0,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,48,B,100,30,80,100,45,60,3,2,2,2,0,0,0,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,49,A,100,45,25,100,30,70,4,2,4,3,0,0,0,0,2,3,0,0,1,0,1,1,0,0,0,0,0,0,0
1910002,49,B,100,30,70,100,45,25,4,2,3,4,0,0,0,0,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0
1910002,50,A,100,45,45,100,30,65,3,2,4,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,50,B,100,30,65,100,45,45,3,2,4,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,51,A,100,45,55,100,30,50,4,2,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,51,B,100,30,50,100,45,55,4,2,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,52,A,100,45,45,100,45,50,3,2,1,1,0,0,0,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,52,B,100,45,50,100,45,45,3,2,1,1,0,0,0,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,53,A,100,45,65,100,45,45,2,2,1,2,0,0,0,0,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,53,B,100,45,45,100,45,65,2,2,2,1,0,0,0,0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,54,A,100,45,85,100,60,45,2,2,1,3,0,0,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,54,B,100,60,45,100,45,85,2,2,3,1,0,0,0,0,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,55,A,100,60,85,100,75,45,2,2,2,4,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,55,B,100,75,45,100,60,85,2,2,4,2,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,56,A,100,60,100,100,45,55,2,2,2,5,0,0,0,0,4,1,0,0,0,0,1,1,0,0,2,0,0,0,0
1910002,56,B,100,45,55,100,60,100,2,2,5,2,0,0,0,0,1,4,0,0,0,0,1,1,2,0,0,0,0,0,0
1910002,57,A,100,50,100,100,45,50,2,2,3,1,0,0,0,0,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,57,B,100,45,50,100,50,100,2,2,1,3,0,0,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,58,A,85,20,100,85,15,60,2,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0
1910002,58,B,85,15,60,85,20,100,2,2,2,5,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1910002,59,A,85,20,100,85,15,45,4,2,0,3,0,0,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,59,B,85,15,45,85,20,100,4,2,3,0,0,0,0,0,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,60,A,85,10,90,98,28,45,3,2,2,4,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0
